latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,total_rooms/population
37.93,28.0,1995.0,488.0,1182.0,439.0,2.3352,84300.0,NEAR BAY,1.6878172588832487
37.94,43.0,369.0,107.0,371.0,111.0,1.6,79400.0,NEAR BAY,0.9946091644204852
37.93,17.0,1258.0,254.0,885.0,229.0,3.05,121600.0,NEAR BAY,1.4214689265536724
37.94,40.0,1064.0,266.0,912.0,239.0,1.0521,69100.0,NEAR BAY,1.1666666666666667
37.93,45.0,3150.0,756.0,1798.0,749.0,1.75,37900.0,NEAR BAY,1.7519466073414904
37.91,18.0,3507.0,711.0,1224.0,676.0,5.0524,269800.0,NEAR BAY,2.8651960784313726
37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,274500.0,NEAR BAY,2.5521064301552108
37.94,52.0,154.0,33.0,89.0,38.0,3.2875,275000.0,NEAR BAY,1.7303370786516854
37.93,30.0,2515.0,481.0,1327.0,428.0,2.1287,95000.0,NEAR BAY,1.8952524491333835
37.93,39.0,2002.0,416.0,1166.0,395.0,1.7257,91500.0,NEAR BAY,1.7169811320754718
37.93,44.0,1891.0,449.0,1047.0,432.0,1.7727,86100.0,NEAR BAY,1.8061127029608406
37.93,42.0,1796.0,389.0,1107.0,372.0,1.9375,87000.0,NEAR BAY,1.6224028906955736
37.93,37.0,709.0,190.0,644.0,174.0,0.8641,84200.0,NEAR BAY,1.1009316770186335
37.91,36.0,1954.0,513.0,1437.0,440.0,1.125,93800.0,NEAR BAY,1.3597773138482951
37.92,36.0,921.0,200.0,585.0,236.0,1.9224,94000.0,NEAR BAY,1.5743589743589743
37.92,52.0,215.0,41.0,126.0,43.0,1.3929,104200.0,NEAR BAY,1.7063492063492063
37.91,4.0,2851.0,798.0,1285.0,712.0,4.2895,186800.0,NEAR BAY,2.2186770428015565
37.93,34.0,2326.0,471.0,1356.0,441.0,2.3475,90300.0,NEAR BAY,1.7153392330383481
37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,111500.0,NEAR BAY,1.7688524590163934
37.93,32.0,2389.0,652.0,1672.0,584.0,1.4423,88300.0,NEAR BAY,1.4288277511961722
37.93,45.0,2225.0,486.0,1304.0,459.0,2.64,112100.0,NEAR BAY,1.7062883435582823
37.93,41.0,268.0,75.0,198.0,82.0,3.2222,156300.0,NEAR BAY,1.3535353535353536
37.92,29.0,2304.0,399.0,1377.0,454.0,5.0187,140600.0,NEAR BAY,1.673202614379085
37.92,26.0,3887.0,779.0,2512.0,740.0,2.2301,122400.0,NEAR BAY,1.5473726114649682
37.92,28.0,4649.0,977.0,2606.0,953.0,3.2674,129100.0,NEAR BAY,1.783960092095165
37.91,34.0,2669.0,647.0,1341.0,555.0,2.6399,119600.0,NEAR BAY,1.9903057419835943
37.91,39.0,2955.0,696.0,1417.0,682.0,2.7628,167800.0,NEAR BAY,2.085391672547636
37.91,43.0,2549.0,511.0,1060.0,528.0,3.6417,178400.0,NEAR BAY,2.4047169811320757
37.91,45.0,3924.0,834.0,1992.0,773.0,4.1146,177800.0,NEAR BAY,1.9698795180722892
37.93,39.0,2505.0,371.0,872.0,345.0,5.3433,286500.0,NEAR BAY,2.8727064220183487
37.93,36.0,2403.0,408.0,917.0,404.0,5.0399,253400.0,NEAR BAY,2.6205016357688113
37.93,40.0,3056.0,489.0,1103.0,481.0,5.1067,247300.0,NEAR BAY,2.770625566636446
37.94,47.0,1911.0,283.0,697.0,275.0,6.2712,267700.0,NEAR BAY,2.7417503586800573
37.92,32.0,3943.0,605.0,1524.0,614.0,6.0677,321600.0,NEAR BAY,2.5872703412073492
37.92,35.0,583.0,88.0,235.0,84.0,5.943,288200.0,NEAR BAY,2.480851063829787
37.92,32.0,1736.0,234.0,602.0,231.0,6.516,401000.0,NEAR BAY,2.883720930232558
37.93,34.0,2254.0,357.0,715.0,306.0,4.5,304000.0,NEAR BAY,3.1524475524475526
37.93,36.0,1526.0,256.0,696.0,263.0,3.5089,261900.0,NEAR BAY,2.192528735632184
37.93,33.0,296.0,73.0,216.0,63.0,2.675,22500.0,NEAR BAY,1.3703703703703705
37.92,30.0,1014.0,236.0,537.0,204.0,2.8456,183300.0,NEAR BAY,1.888268156424581
37.92,38.0,1250.0,236.0,631.0,279.0,3.724,220100.0,NEAR BAY,1.9809825673534074
37.92,12.0,1895.0,600.0,983.0,519.0,2.5,195800.0,NEAR BAY,1.9277721261444558
37.92,22.0,1119.0,220.0,565.0,199.0,3.3594,186900.0,NEAR BAY,1.9805309734513274
37.92,43.0,2116.0,407.0,900.0,361.0,4.1587,212200.0,NEAR BAY,2.351111111111111
37.92,33.0,1615.0,271.0,710.0,285.0,4.0804,239000.0,NEAR BAY,2.2746478873239435
37.91,31.0,1432.0,348.0,681.0,348.0,2.7243,218100.0,NEAR BAY,2.1027900146842877
37.91,39.0,2686.0,569.0,1159.0,559.0,2.9441,200400.0,NEAR BAY,2.3175150992234683
37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,209100.0,NEAR BAY,2.196168582375479
37.9,37.0,2125.0,489.0,912.0,462.0,2.9219,217200.0,NEAR BAY,2.330043859649123
37.9,41.0,2053.0,435.0,873.0,415.0,3.4091,223000.0,NEAR BAY,2.3516609392898054
37.9,35.0,1102.0,308.0,688.0,303.0,2.3946,141700.0,NEAR BAY,1.6017441860465116
37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,162500.0,NEAR BAY,2.0136363636363637
37.92,36.0,1450.0,235.0,568.0,234.0,6.0,311400.0,NEAR BAY,2.5528169014084505
37.91,38.0,2591.0,424.0,905.0,378.0,5.1691,263200.0,NEAR BAY,2.8629834254143645
37.91,46.0,2085.0,346.0,748.0,354.0,4.0536,262000.0,NEAR BAY,2.787433155080214
37.91,40.0,2085.0,329.0,796.0,339.0,5.5357,273700.0,NEAR BAY,2.619346733668342
37.9,52.0,2657.0,500.0,1131.0,489.0,4.4286,234900.0,NEAR BAY,2.3492484526967288
37.91,38.0,2501.0,348.0,805.0,329.0,6.5576,358500.0,NEAR BAY,3.106832298136646
37.9,49.0,3191.0,516.0,1148.0,507.0,6.3538,333700.0,NEAR BAY,2.779616724738676
37.9,52.0,1369.0,249.0,490.0,248.0,4.1212,287500.0,NEAR BAY,2.793877551020408
37.91,41.0,3009.0,482.0,1053.0,490.0,5.8279999999999985,324400.0,NEAR BAY,2.8575498575498575
37.91,47.0,1930.0,315.0,692.0,296.0,6.3669,315500.0,NEAR BAY,2.7890173410404624
37.91,48.0,2083.0,298.0,685.0,286.0,7.3089,331200.0,NEAR BAY,3.040875912408759
41.8,16.0,2739.0,480.0,1259.0,436.0,3.7557,109400.0,NEAR OCEAN,2.1755361397934867
41.8,19.0,2672.0,552.0,1298.0,478.0,1.9797,85800.0,NEAR OCEAN,2.058551617873652
41.75,11.0,3159.0,616.0,1343.0,479.0,2.4805,73200.0,NEAR OCEAN,2.3521965748324645
41.77,17.0,3461.0,722.0,1947.0,647.0,2.5795,68400.0,NEAR OCEAN,1.7776065742167437
41.78,15.0,3140.0,714.0,1645.0,640.0,1.6654,74600.0,NEAR OCEAN,1.9088145896656534
41.73,28.0,3003.0,699.0,1530.0,653.0,1.7038,78300.0,NEAR OCEAN,1.9627450980392156
41.75,20.0,3810.0,787.0,1993.0,721.0,2.0074,66900.0,NEAR OCEAN,1.911690918213748
41.76,20.0,2673.0,538.0,1282.0,514.0,2.4605,105900.0,NEAR OCEAN,2.0850234009360373
41.74,15.0,2715.0,569.0,1532.0,530.0,2.1829,69500.0,NEAR OCEAN,1.7721932114882506
41.95,21.0,2696.0,578.0,1208.0,494.0,2.275,122400.0,NEAR OCEAN,2.2317880794701987
41.92,19.0,1668.0,324.0,841.0,283.0,2.1336,75000.0,NEAR OCEAN,1.9833531510107016
41.84,17.0,2677.0,531.0,1244.0,456.0,3.0313,103600.0,NEAR OCEAN,2.151929260450161
41.81,17.0,3276.0,628.0,3546.0,585.0,2.2868,103100.0,NEAR OCEAN,0.9238578680203046
41.68,22.0,1880.0,360.0,743.0,314.0,2.9688,152700.0,<1H OCEAN,2.5302826379542394
41.88,18.0,1504.0,357.0,660.0,258.0,3.13,116700.0,<1H OCEAN,2.278787878787879
41.54,22.0,2920.0,636.0,1382.0,499.0,2.0202,71100.0,NEAR OCEAN,2.1128798842257597
38.96,20.0,1451.0,386.0,467.0,255.0,1.5536,212500.0,INLAND,3.107066381156317
38.95,8.0,430.0,107.0,36.0,18.0,2.625,187500.0,INLAND,11.944444444444445
38.95,22.0,1058.0,352.0,851.0,269.0,2.02,87500.0,INLAND,1.2432432432432432
38.95,21.0,2046.0,580.0,952.0,353.0,1.7245,92200.0,INLAND,2.149159663865546
38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,91300.0,INLAND,1.5776014109347443
38.94,24.0,2180.0,517.0,755.0,223.0,2.5875,173400.0,INLAND,2.8874172185430464
38.94,27.0,1709.0,408.0,97.0,44.0,2.4917,200000.0,INLAND,17.61855670103093
38.94,26.0,1485.0,334.0,406.0,180.0,1.9667,84600.0,INLAND,3.6576354679802954
38.93,24.0,856.0,185.0,388.0,108.0,3.1806,107200.0,INLAND,2.2061855670103094
38.96,25.0,2443.0,444.0,868.0,342.0,3.5417,114800.0,INLAND,2.814516129032258
38.94,19.0,1429.0,292.0,585.0,188.0,2.2589,131600.0,INLAND,2.442735042735043
38.94,27.0,1492.0,393.0,717.0,254.0,1.8906,104200.0,INLAND,2.0808926080892607
38.93,22.0,2731.0,632.0,1215.0,483.0,2.83,110500.0,INLAND,2.247736625514403
38.92,24.0,1258.0,216.0,235.0,96.0,4.6,136800.0,INLAND,5.353191489361702
38.94,25.0,1339.0,328.0,503.0,219.0,1.9018,109700.0,INLAND,2.662027833001988
38.94,23.0,1564.0,298.0,339.0,147.0,4.0417,99300.0,INLAND,4.613569321533923
38.94,24.0,1216.0,289.0,421.0,185.0,3.1625,103600.0,INLAND,2.888361045130641
38.94,22.0,3119.0,640.0,786.0,351.0,3.0806,118500.0,INLAND,3.9681933842239188
38.93,23.0,1882.0,414.0,673.0,277.0,2.9091,141900.0,INLAND,2.7964338781575035
38.93,28.0,1194.0,272.0,494.0,203.0,2.3281,85800.0,INLAND,2.417004048582996
38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,90400.0,INLAND,2.363295880149813
38.92,27.0,2682.0,606.0,1010.0,399.0,3.15,86900.0,INLAND,2.6554455445544556
38.92,28.0,1408.0,312.0,522.0,221.0,2.0708,89600.0,INLAND,2.6973180076628354
38.93,17.0,8005.0,1382.0,999.0,383.0,3.9722,313400.0,INLAND,8.013013013013014
38.93,22.0,3080.0,610.0,1045.0,425.0,2.9960000000000004,126100.0,INLAND,2.9473684210526314
38.92,17.0,1106.0,207.0,466.0,180.0,3.3295,126600.0,INLAND,2.3733905579399144
38.92,26.0,529.0,116.0,191.0,83.0,3.5,103600.0,INLAND,2.769633507853403
38.92,23.0,964.0,246.0,485.0,198.0,1.7188,96100.0,INLAND,1.9876288659793815
38.92,25.0,1758.0,357.0,689.0,278.0,2.675,104200.0,INLAND,2.551523947750363
38.91,22.0,2138.0,493.0,829.0,330.0,2.2056,107200.0,INLAND,2.5790108564535585
38.92,24.0,1194.0,246.0,414.0,151.0,3.2396,101900.0,INLAND,2.8840579710144927
38.91,27.0,968.0,191.0,283.0,143.0,2.0938,94400.0,INLAND,3.420494699646643
38.91,17.0,2732.0,609.0,1005.0,499.0,1.9851,86700.0,INLAND,2.7184079601990048
38.89,24.0,1669.0,422.0,589.0,281.0,3.0089,100800.0,INLAND,2.833616298811545
38.9,21.0,1653.0,419.0,737.0,308.0,1.9727,114100.0,INLAND,2.242876526458616
38.88,17.0,2807.0,529.0,675.0,251.0,2.7457,107800.0,INLAND,4.158518518518519
38.9,16.0,3109.0,572.0,885.0,334.0,3.5,134700.0,INLAND,3.512994350282486
38.91,15.0,3831.0,625.0,984.0,328.0,5.0718,162500.0,INLAND,3.893292682926829
38.87,12.0,1437.0,268.0,395.0,144.0,4.225,127600.0,INLAND,3.6379746835443036
38.84,17.0,2722.0,512.0,828.0,289.0,3.5714,109700.0,INLAND,3.28743961352657
38.76,15.0,3142.0,618.0,725.0,285.0,4.3333,121400.0,INLAND,4.333793103448276
38.86,16.0,2708.0,481.0,712.0,261.0,3.7891,117700.0,INLAND,3.803370786516854
38.89,15.0,3042.0,588.0,918.0,336.0,3.8333,118800.0,INLAND,3.3137254901960786
38.86,19.0,2429.0,459.0,883.0,300.0,3.017,97600.0,INLAND,2.750849377123443
39.06,22.0,2465.0,539.0,381.0,146.0,2.875,87500.0,INLAND,6.469816272965879
39.04,18.0,2040.0,402.0,350.0,129.0,4.0313,126000.0,INLAND,5.828571428571428
39.01,16.0,1463.0,264.0,54.0,26.0,4.975,206300.0,INLAND,27.09259259259259
39.01,19.0,2967.0,528.0,112.0,48.0,4.0714,437500.0,INLAND,26.491071428571427
38.91,33.0,1561.0,282.0,30.0,11.0,1.875,500001.0,INLAND,52.03333333333333
38.91,7.0,4341.0,716.0,1978.0,682.0,4.8311,172200.0,INLAND,2.1946410515672397
38.81,11.0,3522.0,623.0,1456.0,544.0,3.93,163400.0,INLAND,2.418956043956044
38.94,10.0,1604.0,352.0,540.0,190.0,3.7625,113200.0,INLAND,2.9703703703703703
38.91,15.0,3876.0,778.0,1960.0,691.0,2.902,127300.0,INLAND,1.9775510204081632
38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,128600.0,INLAND,2.023529411764706
38.83,12.0,2180.0,423.0,1070.0,377.0,2.8562,128200.0,INLAND,2.0373831775700935
38.81,11.0,1280.0,286.0,609.0,248.0,3.1635,132600.0,INLAND,2.1018062397372743
38.89,17.0,1438.0,324.0,675.0,268.0,2.9444,119300.0,INLAND,2.1303703703703705
38.83,15.0,1374.0,291.0,709.0,239.0,1.7222,118500.0,INLAND,1.9379407616361073
38.85,8.0,1877.0,479.0,884.0,323.0,3.4688,120100.0,INLAND,2.1233031674208145
38.87,10.0,81.0,41.0,55.0,16.0,4.9583,87500.0,INLAND,1.4727272727272727
38.9,11.0,1961.0,435.0,113.0,53.0,0.9227,95500.0,INLAND,17.353982300884955
38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,213300.0,INLAND,2.6772703950743972
38.67,10.0,2499.0,331.0,1040.0,333.0,6.8439999999999985,239600.0,INLAND,2.4028846153846155
38.66,22.0,1831.0,274.0,813.0,269.0,4.6394,173400.0,INLAND,2.252152521525215
38.7,9.0,13255.0,1739.0,5001.0,1627.0,6.314,228900.0,INLAND,2.650469906018796
38.58,12.0,3425.0,549.0,1357.0,451.0,5.3344,217500.0,INLAND,2.5239498894620485
38.73,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,197500.0,INLAND,2.137977680081163
38.69,5.0,5743.0,1074.0,2651.0,962.0,4.1163,172500.0,INLAND,2.166352319879291
38.66,4.0,7392.0,1155.0,3096.0,1065.0,4.5246,198900.0,INLAND,2.387596899224806
38.67,8.0,4913.0,744.0,2005.0,723.0,5.4413,187900.0,INLAND,2.4503740648379053
38.67,13.0,3432.0,516.0,1286.0,470.0,5.584,186600.0,INLAND,2.6687402799377917
38.66,9.0,2073.0,404.0,916.0,373.0,3.225,163300.0,INLAND,2.263100436681223
38.68,5.0,4810.0,909.0,2242.0,900.0,3.2964,176900.0,INLAND,2.145405887600357
38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,217100.0,INLAND,2.0254588513913556
38.66,11.0,2339.0,436.0,1062.0,380.0,3.9036,180800.0,INLAND,2.202448210922787
38.65,9.0,3707.0,602.0,1601.0,555.0,4.0714,300600.0,INLAND,2.315427857589007
38.65,12.0,2213.0,384.0,1097.0,351.0,4.5568,170100.0,INLAND,2.017319963536919
38.62,12.0,4545.0,748.0,2033.0,718.0,4.1843,207600.0,INLAND,2.235612395474668
38.79,12.0,3247.0,579.0,1459.0,517.0,4.3981,202800.0,INLAND,2.225496915695682
38.77,9.0,2229.0,355.0,788.0,341.0,5.5111,196300.0,INLAND,2.8286802030456855
38.73,11.0,5460.0,859.0,2645.0,838.0,4.835,230600.0,INLAND,2.064272211720227
38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,167400.0,INLAND,2.067588325652842
38.77,11.0,1013.0,188.0,410.0,158.0,4.825,184600.0,INLAND,2.470731707317073
38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,146100.0,INLAND,2.2744807121661723
38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,128300.0,INLAND,2.149941656942824
38.73,17.0,2616.0,492.0,1158.0,457.0,2.8807,142600.0,INLAND,2.2590673575129534
38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,120500.0,INLAND,2.2732426303854876
38.74,28.0,4236.0,877.0,2008.0,881.0,2.1603,111300.0,INLAND,2.1095617529880477
38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,121600.0,INLAND,2.0555050045495906
38.76,21.0,3509.0,606.0,1576.0,564.0,2.6392,148500.0,INLAND,2.2265228426395938
38.73,17.0,512.0,129.0,314.0,140.0,1.5625,108300.0,INLAND,1.6305732484076434
38.73,31.0,3117.0,616.0,1606.0,588.0,2.9844,127900.0,INLAND,1.9408468244084682
38.73,42.0,1276.0,260.0,799.0,259.0,2.7273,128600.0,INLAND,1.5969962453066333
38.72,19.0,4414.0,767.0,1865.0,699.0,3.6406,150900.0,INLAND,2.366756032171582
38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,138100.0,INLAND,1.9849056603773585
38.75,19.0,2325.0,430.0,967.0,376.0,2.9,158700.0,INLAND,2.404343329886246
38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,141300.0,INLAND,2.4895591647331785
38.77,15.0,2155.0,394.0,857.0,356.0,4.03,141200.0,INLAND,2.514585764294049
38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,108700.0,INLAND,2.1051964512040557
38.76,22.0,1236.0,273.0,615.0,248.0,3.0217,106900.0,INLAND,2.0097560975609756
38.76,21.0,1728.0,417.0,731.0,334.0,1.7266,94700.0,INLAND,2.3638850889192886
38.75,17.0,3145.0,621.0,1432.0,559.0,2.7201,117500.0,INLAND,2.19622905027933
38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,151700.0,INLAND,2.146201624462494
38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,140200.0,INLAND,2.3544238683127574
38.71,10.0,6305.0,1150.0,2597.0,921.0,4.0197,132200.0,INLAND,2.4278013092029265
38.68,14.0,1821.0,316.0,769.0,266.0,3.0789,131700.0,INLAND,2.368010403120936
38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,136600.0,INLAND,2.7277676950998186
38.6,14.0,2925.0,625.0,1226.0,437.0,2.5865,133800.0,INLAND,2.3858075040783033
38.61,19.0,2715.0,596.0,1301.0,473.0,2.5042,126400.0,INLAND,2.0868562644119906
38.57,8.0,892.0,185.0,427.0,164.0,2.6833,118800.0,INLAND,2.088992974238876
38.53,15.0,432.0,87.0,208.0,73.0,3.6125,100000.0,INLAND,2.076923076923077
38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,98000.0,INLAND,3.263819095477387
38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,115600.0,INLAND,12.965116279069768
38.8,34.0,1988.0,511.0,36.0,15.0,4.625,162500.0,INLAND,55.22222222222222
38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,170700.0,INLAND,2.0064591896652963
38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,208300.0,INLAND,1.7961696306429549
38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,118800.0,INLAND,2.124493927125506
38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,155900.0,INLAND,2.0595026642984013
38.69,18.0,5928.0,1097.0,2697.0,1096.0,3.4872,141400.0,INLAND,2.1979977753058955
38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,138500.0,INLAND,2.2452073116362015
36.73,51.0,956.0,196.0,662.0,180.0,2.101,56700.0,INLAND,1.444108761329305
36.73,47.0,1314.0,416.0,1155.0,326.0,1.372,49600.0,INLAND,1.1376623376623376
36.74,36.0,607.0,155.0,483.0,146.0,1.5625,47500.0,INLAND,1.2567287784679089
36.73,52.0,112.0,28.0,193.0,40.0,1.975,47500.0,INLAND,0.5803108808290155
36.73,45.0,925.0,231.0,797.0,228.0,1.7011,44800.0,INLAND,1.1606022584692597
36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,50400.0,INLAND,1.323045267489712
36.72,46.0,1414.0,268.0,902.0,243.0,1.5833,56700.0,INLAND,1.5676274944567627
36.73,50.0,772.0,194.0,606.0,167.0,2.2206,59200.0,INLAND,1.273927392739274
36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,53000.0,INLAND,1.5241057542768273
36.72,43.0,1763.0,389.0,1623.0,390.0,1.4427,47700.0,INLAND,1.086260012322859
36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,43300.0,INLAND,1.07578125
36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,52600.0,INLAND,1.3166869671132766
36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,46900.0,INLAND,0.9285714285714286
36.74,20.0,1855.0,519.0,1091.0,443.0,1.5547,93900.0,INLAND,1.700274977085243
36.74,15.0,1461.0,415.0,924.0,356.0,2.5045,90300.0,INLAND,1.5811688311688312
36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,50000.0,INLAND,1.031219512195122
36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,56400.0,INLAND,0.9267326732673268
36.74,35.0,853.0,296.0,1228.0,289.0,1.0513,39600.0,INLAND,0.6946254071661238
36.74,52.0,173.0,87.0,401.0,84.0,2.1094,75000.0,INLAND,0.4314214463840399
36.74,25.0,1717.0,542.0,1343.0,471.0,0.799,51800.0,INLAND,1.2784810126582278
36.75,41.0,1659.0,466.0,1391.0,447.0,1.3527,61200.0,INLAND,1.192667145938174
36.75,33.0,3161.0,934.0,3530.0,846.0,1.123,46700.0,INLAND,0.8954674220963172
36.74,52.0,610.0,128.0,406.0,122.0,1.8967,43800.0,INLAND,1.5024630541871922
36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435,52600.0,INLAND,1.571863580998782
36.72,17.0,1276.0,242.0,927.0,238.0,2.6176,54100.0,INLAND,1.3764832793959008
36.73,21.0,1702.0,358.0,1347.0,316.0,2.4137,62100.0,INLAND,1.2635486265775797
36.72,28.0,60.0,10.0,46.0,13.0,4.35,67500.0,INLAND,1.3043478260869565
36.71,43.0,355.0,81.0,233.0,75.0,2.4167,73900.0,INLAND,1.5236051502145922
36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,53000.0,INLAND,1.2556610664718773
36.71,29.0,1541.0,291.0,1007.0,313.0,2.0043,53500.0,INLAND,1.5302879841112214
36.71,25.0,1026.0,221.0,789.0,183.0,1.5625,52800.0,INLAND,1.3003802281368821
36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,48500.0,INLAND,1.139197267292912
36.72,15.0,1908.0,417.0,1383.0,375.0,1.0472,57800.0,INLAND,1.3796095444685466
36.7,23.0,1731.0,363.0,1210.0,341.0,1.3922,49500.0,INLAND,1.4305785123966943
36.7,28.0,1592.0,304.0,962.0,282.0,1.3304,51300.0,INLAND,1.654885654885655
36.7,52.0,314.0,57.0,178.0,66.0,1.2404,52500.0,INLAND,1.7640449438202248
36.72,22.0,354.0,121.0,530.0,115.0,2.1458,34400.0,INLAND,0.6679245283018868
36.72,41.0,1562.0,322.0,927.0,277.0,1.3047,44100.0,INLAND,1.6850053937432579
36.71,35.0,1987.0,394.0,1233.0,383.0,1.3587,45300.0,INLAND,1.6115166261151663
36.71,17.0,5872.0,1250.0,5034.0,1224.0,2.1905,61800.0,INLAND,1.1664680174811284
36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,44400.0,INLAND,1.1405228758169934
36.72,24.0,1240.0,265.0,1035.0,232.0,2.875,60600.0,INLAND,1.1980676328502415
36.71,38.0,1481.0,,1543.0,372.0,1.4577,49800.0,INLAND,0.9598185353208036
36.73,34.0,1254.0,272.0,1056.0,279.0,2.3269,50800.0,INLAND,1.1875
36.72,25.0,3972.0,842.0,2863.0,729.0,2.1304,58500.0,INLAND,1.3873559203632553
36.72,22.0,3247.0,859.0,4179.0,881.0,1.3343,60800.0,INLAND,0.776980138789184
36.73,46.0,1347.0,282.0,854.0,267.0,1.8723,52600.0,INLAND,1.5772833723653397
36.73,39.0,1553.0,363.0,1449.0,341.0,1.4419,45500.0,INLAND,1.0717736369910282
36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,52100.0,INLAND,1.3590504451038576
36.73,42.0,1236.0,272.0,946.0,261.0,2.0536,50000.0,INLAND,1.306553911205074
36.75,6.0,1926.0,303.0,965.0,316.0,4.7463,93100.0,INLAND,1.9958549222797928
36.74,19.0,2788.0,614.0,1365.0,525.0,2.7813,120300.0,INLAND,2.0424908424908423
36.74,17.0,2438.0,598.0,1563.0,538.0,1.5449,62500.0,INLAND,1.5598208573256558
36.75,13.0,2343.0,409.0,1347.0,405.0,4.0027,93100.0,INLAND,1.7394209354120267
36.73,27.0,2845.0,417.0,1219.0,460.0,4.9196,117900.0,INLAND,2.3338802296964727
36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,171700.0,INLAND,2.424875621890547
36.74,23.0,2097.0,385.0,911.0,405.0,3.5128,121600.0,INLAND,2.3018660812294183
36.71,25.0,556.0,79.0,249.0,71.0,4.4583,108300.0,INLAND,2.2329317269076303
36.72,31.0,843.0,140.0,453.0,149.0,2.6875,153800.0,INLAND,1.8609271523178808
36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,225000.0,INLAND,1.5507246376811594
36.73,9.0,1914.0,491.0,1116.0,424.0,1.4646,65900.0,INLAND,1.7150537634408602
36.72,15.0,1713.0,246.0,766.0,232.0,6.8162,127200.0,INLAND,2.2362924281984333
36.72,26.0,2645.0,1005.0,1660.0,991.0,0.6991,89500.0,INLAND,1.5933734939759037
36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,54200.0,INLAND,2.3908554572271385
36.73,19.0,3972.0,585.0,1586.0,560.0,5.2608,151400.0,INLAND,2.5044136191677175
36.71,7.0,2456.0,463.0,1350.0,424.0,3.0179,91600.0,INLAND,1.8192592592592594
36.72,15.0,2246.0,456.0,1190.0,403.0,2.0294,70400.0,INLAND,1.8873949579831932
36.68,32.0,755.0,205.0,681.0,207.0,1.7986,49300.0,INLAND,1.1086637298091042
36.69,36.0,1432.0,269.0,836.0,237.0,2.1563,88300.0,INLAND,1.7129186602870814
36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,74200.0,INLAND,1.486842105263158
36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,92300.0,INLAND,1.715846994535519
36.64,33.0,1036.0,181.0,620.0,174.0,3.4107,110400.0,INLAND,1.6709677419354838
36.62,6.0,1931.0,422.0,1344.0,414.0,1.6607,58000.0,INLAND,1.4367559523809523
36.63,39.0,1237.0,256.0,638.0,239.0,3.0139,65300.0,INLAND,1.938871473354232
36.65,19.0,2546.0,463.0,1257.0,418.0,2.9013,89500.0,INLAND,2.0254574383452666
36.62,31.0,834.0,229.0,616.0,211.0,1.6602,61200.0,INLAND,1.353896103896104
36.62,35.0,2080.0,365.0,1026.0,333.0,3.5781,92800.0,INLAND,2.02729044834308
36.59,31.0,1551.0,296.0,1058.0,287.0,3.3438,92600.0,INLAND,1.4659735349716445
36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,66700.0,INLAND,1.669683257918552
36.65,27.0,1226.0,240.0,706.0,211.0,2.77,68400.0,INLAND,1.7365439093484418
